"num_codigo";"num_codigo_exec";"num_codigo_liqu";"nom_orgao_orcamento_exec"
"2021.3.11.11601.306.7744.500030.5";"2021.3.11.11601.306.7744.500030.5";"2021.4219587.11601.1.500030.306.7744.36755.5";"Secretaria da Educação"
"2021.3.11.11601.306.7744.500030.5";"2021.3.11.11601.306.7744.500030.5";"2021.4219984.11601.0.500030.306.7744.36755.5";"Secretaria da Educação"
"2024.3.38.38101.400.2170.500051.5";"2024.3.38.38101.400.2170.500051.5";"2024.5205530.38101.0.500051.400.2170.57464.5";"Secretaria de Justiça e Direitos Humanos"
"2024.3.38.38101.400.2170.500051.5";"2024.3.38.38101.400.2170.500051.5";"2024.5205099.38101.3.500051.400.2170.57464.5";"Secretaria de Justiça e Direitos Humanos"
"2017.3.28.28101.201.1486.500086.5";"2017.3.28.28101.201.1486.500086.5";"2017.2001295.28101.0.500086.201.1486.19600.5";"Secretaria de Ciência, Tecnologia e Inovação"
"2017.3.28.28101.201.1486.500086.5";"2017.3.28.28101.201.1486.500086.5";"2017.2001020.28101.1.500086.201.1486.19600.5";"Secretaria de Ciência, Tecnologia e Inovação"
"2024.3.19.19601.436.7850.500072.5";"2024.3.19.19601.436.7850.500072.5";"2024.5220506.19601.0.500072.436.7850.57476.5";"Secretaria da Saúde"
"2024.3.19.19601.436.7850.500072.5";"2024.3.19.19601.436.7850.500072.5";"2024.5221741.19601.3.500072.436.7850.57476.5";"Secretaria da Saúde"
"2026.3.26.26401.419.1162.500104.5";"2026.3.26.26401.419.1162.500104.5";"2026.6182887.26401.1.500104.419.1162.93821.5";"Secretaria de Desenvolvimento Urbano"
"2026.3.26.26401.419.1162.500104.5";"2026.3.26.26401.419.1162.500104.5";"2026.6182897.26401.0.500104.419.1162.93821.5";"Secretaria de Desenvolvimento Urbano"
"2023.3.18.18401.304.1399.500036.5";"2023.3.18.18401.304.1399.500036.5";"2023.4926670.18401.1.500036.304.1399.56904.5";"Secretaria de Desenvolvimento Rural"
"2023.3.18.18401.304.1399.500036.5";"2023.3.18.18401.304.1399.500036.5";"2023.4927213.18401.0.500036.304.1399.56904.5";"Secretaria de Desenvolvimento Rural"
"2023.3.18.18401.304.1399.500036.5";"2023.3.18.18401.304.1399.500036.5";"2023.4926902.18401.0.500036.304.1399.56904.5";"Secretaria de Desenvolvimento Rural"
"2023.3.18.18401.304.1399.500036.5";"2023.3.18.18401.304.1399.500036.5";"2023.4926682.18401.1.500036.304.1399.56904.5";"Secretaria de Desenvolvimento Rural"
"2018.3.11.11101.212.6596.500063.5";"2018.3.11.11101.212.6596.500063.5";"2018.2735819.11101.1.500063.212.6596.22470.5";"Secretaria da Educação"
"2018.3.11.11101.212.6596.500063.5";"2018.3.11.11101.212.6596.500063.5";"2018.2735699.11101.0.500063.212.6596.22470.5";"Secretaria da Educação"
"2018.3.11.11101.212.6596.500063.5";"2018.3.11.11101.212.6596.500063.5";"2018.2733126.11101.0.500063.212.6596.22470.5";"Secretaria da Educação"
"2018.3.11.11101.212.6596.500063.5";"2018.3.11.11101.212.6596.500063.5";"2018.2735703.11101.1.500063.212.6596.22470.5";"Secretaria da Educação"
"2026.3.19.19601.435.2875.500117.5";"2026.3.19.19601.435.2875.500117.5";"2026.6183987.19601.0.500117.435.2875.93831.5";"Secretaria da Saúde"
"2026.3.19.19601.435.2875.500117.5";"2026.3.19.19601.435.2875.500117.5";"2026.6183668.19601.6.500117.435.2875.93831.5";"Secretaria da Saúde"
"2026.3.19.19601.435.2875.500117.5";"2026.3.19.19601.435.2875.500117.5";"2026.6185814.19601.1.500117.435.2875.93831.5";"Secretaria da Saúde"
"2026.3.19.19601.435.2875.500116.5";"2026.3.19.19601.435.2875.500116.5";"2026.6185831.19601.1.500116.435.2875.93830.5";"Secretaria da Saúde"
"2026.3.19.19601.435.2875.500116.5";"2026.3.19.19601.435.2875.500116.5";"2026.6183990.19601.0.500116.435.2875.93830.5";"Secretaria da Saúde"
"2026.3.19.19601.435.2875.500116.5";"2026.3.19.19601.435.2875.500116.5";"2026.6183753.19601.6.500116.435.2875.93830.5";"Secretaria da Saúde"
"2019.3.18.18401.206.1399.500067.5";"2019.3.18.18401.206.1399.500067.5";"2019.3182009.18401.0.500067.206.1399.27407.5";"Secretaria de Desenvolvimento Rural"
"2019.3.18.18401.206.1399.500067.5";"2019.3.18.18401.206.1399.500067.5";"2019.3182049.18401.0.500067.206.1399.27407.5";"Secretaria de Desenvolvimento Rural"
"2019.3.18.18401.206.1399.500067.5";"2019.3.18.18401.206.1399.500067.5";"2019.3181718.18401.1.500067.206.1399.27407.5";"Secretaria de Desenvolvimento Rural"
"2019.3.18.18401.206.1399.500067.5";"2019.3.18.18401.206.1399.500067.5";"2019.3181715.18401.1.500067.206.1399.27407.5";"Secretaria de Desenvolvimento Rural"
"2023.3.21.21301.308.5793.500044.5";"2023.3.21.21301.308.5793.500044.5";"2023.4943876.21301.1.500044.308.5793.56908.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2023.3.21.21301.308.5793.500044.5";"2023.3.21.21301.308.5793.500044.5";"2023.4952244.21301.0.500044.308.5793.56908.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2023.3.21.21301.308.5793.500044.5";"2023.3.21.21301.308.5793.500044.5";"2023.4926815.21301.1.500044.308.5793.56908.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2023.3.21.21301.308.5793.500044.5";"2023.3.21.21301.308.5793.500044.5";"2023.4952267.21301.1.500044.308.5793.56908.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2023.3.21.21301.308.5793.500044.5";"2023.3.21.21301.308.5793.500044.5";"2023.4943697.21301.0.500044.308.5793.56908.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2023.3.21.21301.308.5793.500044.5";"2023.3.21.21301.308.5793.500044.5";"2023.4927050.21301.0.500044.308.5793.56908.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2018.3.18.18401.206.1399.500062.5";"2018.3.18.18401.206.1399.500062.5";"2018.2716138.18401.0.500062.206.1399.20427.5";"Secretaria de Desenvolvimento Rural"
"2018.3.18.18401.206.1399.500062.5";"2018.3.18.18401.206.1399.500062.5";"2018.2715781.18401.1.500062.206.1399.20427.5";"Secretaria de Desenvolvimento Rural"
"2018.3.18.18401.206.1399.500062.5";"2018.3.18.18401.206.1399.500062.5";"2018.2715903.18401.1.500062.206.1399.20427.5";"Secretaria de Desenvolvimento Rural"
"2018.3.18.18401.206.1399.500062.5";"2018.3.18.18401.206.1399.500062.5";"2018.2716033.18401.0.500062.206.1399.20427.5";"Secretaria de Desenvolvimento Rural"
"2018.3.18.18401.206.1399.500062.5";"2018.3.18.18401.206.1399.500062.5";"2018.2715806.18401.1.500062.206.1399.20427.5";"Secretaria de Desenvolvimento Rural"
"2018.3.18.18401.206.1399.500062.5";"2018.3.18.18401.206.1399.500062.5";"2018.2715741.18401.1.500062.206.1399.20427.5";"Secretaria de Desenvolvimento Rural"
"2018.3.18.18401.206.1399.500062.5";"2018.3.18.18401.206.1399.500062.5";"2018.2716196.18401.0.500062.206.1399.20427.5";"Secretaria de Desenvolvimento Rural"
"2018.3.18.18401.206.1399.500062.5";"2018.3.18.18401.206.1399.500062.5";"2018.2716108.18401.0.500062.206.1399.20427.5";"Secretaria de Desenvolvimento Rural"
"2018.3.18.18401.206.1399.500062.5";"2018.3.18.18401.206.1399.500062.5";"2018.2715808.18401.1.500062.206.1399.20427.5";"Secretaria de Desenvolvimento Rural"
"2018.3.18.18401.206.1399.500062.5";"2018.3.18.18401.206.1399.500062.5";"2018.2715772.18401.1.500062.206.1399.20427.5";"Secretaria de Desenvolvimento Rural"
"2018.3.18.18401.206.1399.500062.5";"2018.3.18.18401.206.1399.500062.5";"2018.2716028.18401.0.500062.206.1399.20427.5";"Secretaria de Desenvolvimento Rural"
"2018.3.18.18401.206.1399.500062.5";"2018.3.18.18401.206.1399.500062.5";"2018.2715736.18401.1.500062.206.1399.20427.5";"Secretaria de Desenvolvimento Rural"
"2018.3.18.18401.206.1399.500062.5";"2018.3.18.18401.206.1399.500062.5";"2018.2715784.18401.1.500062.206.1399.20427.5";"Secretaria de Desenvolvimento Rural"
"2018.3.18.18401.206.1399.500062.5";"2018.3.18.18401.206.1399.500062.5";"2018.2715779.18401.1.500062.206.1399.20427.5";"Secretaria de Desenvolvimento Rural"
"2018.3.18.18401.206.1399.500062.5";"2018.3.18.18401.206.1399.500062.5";"2018.2716036.18401.0.500062.206.1399.20427.5";"Secretaria de Desenvolvimento Rural"
"2018.3.18.18401.206.1399.500062.5";"2018.3.18.18401.206.1399.500062.5";"2018.2715998.18401.0.500062.206.1399.20427.5";"Secretaria de Desenvolvimento Rural"
"2018.3.18.18401.206.1399.500062.5";"2018.3.18.18401.206.1399.500062.5";"2018.2716043.18401.0.500062.206.1399.20427.5";"Secretaria de Desenvolvimento Rural"
"2018.3.18.18401.206.1399.500062.5";"2018.3.18.18401.206.1399.500062.5";"2018.2716140.18401.0.500062.206.1399.20427.5";"Secretaria de Desenvolvimento Rural"
"2021.3.19.19601.313.1099.500044.5";"2021.3.19.19601.313.1099.500044.5";"2021.4220014.19601.0.500044.313.1099.35766.5";"Secretaria da Saúde"
"2021.3.19.19601.313.1099.500044.5";"2021.3.19.19601.313.1099.500044.5";"2021.4219203.19601.3.500044.313.1099.35766.5";"Secretaria da Saúde"
"2025.3.19.19601.435.1099.500055.5";"2025.3.19.19601.435.1099.500055.5";"2025.5661085.19601.3.500055.435.1099.86504.5";"Secretaria da Saúde"
"2025.3.19.19601.435.1099.500055.5";"2025.3.19.19601.435.1099.500055.5";"2025.5661238.19601.0.500055.435.1099.86504.5";"Secretaria da Saúde"
"2021.3.21.21301.308.5793.500094.5";"2021.3.21.21301.308.5793.500094.5";"2021.4219971.21301.0.500094.308.5793.37212.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2021.3.21.21301.308.5793.500094.5";"2021.3.21.21301.308.5793.500094.5";"2021.4219598.21301.1.500094.308.5793.37212.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2025.3.11.11101.425.3332.500140.5";"2025.3.11.11101.425.3332.500140.5";"2025.5662334.11101.1.500140.425.3332.86564.5";"Secretaria da Educação"
"2025.3.11.11101.425.3332.500140.5";"2025.3.11.11101.425.3332.500140.5";"2025.5662413.11101.0.500140.425.3332.86564.5";"Secretaria da Educação"
"2025.3.11.11101.425.3332.500140.5";"2025.3.11.11101.425.3332.500140.5";"2025.5662415.11101.0.500140.425.3332.86564.5";"Secretaria da Educação"
"2025.3.11.11101.425.3332.500140.5";"2025.3.11.11101.425.3332.500140.5";"2025.5662263.11101.1.500140.425.3332.86564.5";"Secretaria da Educação"
"2025.3.11.11101.425.3332.500140.5";"2025.3.11.11101.425.3332.500140.5";"2025.5662345.11101.1.500140.425.3332.86564.5";"Secretaria da Educação"
"2025.3.11.11101.425.3332.500140.5";"2025.3.11.11101.425.3332.500140.5";"2025.5662431.11101.0.500140.425.3332.86564.5";"Secretaria da Educação"
"2025.3.11.11101.425.3332.500140.5";"2025.3.11.11101.425.3332.500140.5";"2025.5662462.11101.0.500140.425.3332.86564.5";"Secretaria da Educação"
"2025.3.11.11101.425.3332.500140.5";"2025.3.11.11101.425.3332.500140.5";"2025.5662331.11101.1.500140.425.3332.86564.5";"Secretaria da Educação"
"2025.3.11.11101.425.3332.500140.5";"2025.3.11.11101.425.3332.500140.5";"2025.5662436.11101.0.500140.425.3332.86564.5";"Secretaria da Educação"
"2025.3.11.11101.425.3332.500140.5";"2025.3.11.11101.425.3332.500140.5";"2025.5662270.11101.1.500140.425.3332.86564.5";"Secretaria da Educação"
"2021.3.19.19601.313.5607.500071.5";"2021.3.19.19601.313.5607.500071.5";"2021.4219508.19601.3.500071.313.5607.35386.5";"Secretaria da Saúde"
"2021.3.19.19601.313.5607.500071.5";"2021.3.19.19601.313.5607.500071.5";"2021.4219788.19601.0.500071.313.5607.35386.5";"Secretaria da Saúde"
"2018.3.21.21301.217.5793.500018.5";"2018.3.21.21301.217.5793.500018.5";"2018.2716182.21301.0.500018.217.5793.20555.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2018.3.21.21301.217.5793.500018.5";"2018.3.21.21301.217.5793.500018.5";"2018.2715721.21301.1.500018.217.5793.20555.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2020.3.19.19601.313.5370.500057.5";"2020.3.19.19601.313.5370.500057.5";"2020.3890385.19601.1.500057.313.5370.31405.5";"Secretaria da Saúde"
"2020.3.19.19601.313.5370.500057.5";"2020.3.19.19601.313.5370.500057.5";"2020.3889889.19601.0.500057.313.5370.31405.5";"Secretaria da Saúde"
"2020.3.19.19601.313.5370.500057.5";"2020.3.19.19601.313.5370.500057.5";"2020.3891131.19601.3.500057.313.5370.31405.5";"Secretaria da Saúde"
"2020.3.19.19601.313.5370.500057.5";"2020.3.19.19601.313.5370.500057.5";"2020.3890370.19601.0.500057.313.5370.31405.5";"Secretaria da Saúde"
"2020.3.19.19601.313.5370.500057.5";"2020.3.19.19601.313.5370.500057.5";"2020.3889901.19601.1.500057.313.5370.31405.5";"Secretaria da Saúde"
"2019.3.19.19601.200.7850.500020.5";"2019.3.19.19601.200.7850.500020.5";"2019.3181687.19601.3.500020.200.7850.25442.5";"Secretaria da Saúde"
"2019.3.19.19601.200.7850.500020.5";"2019.3.19.19601.200.7850.500020.5";"2019.3181887.19601.0.500020.200.7850.25442.5";"Secretaria da Saúde"
"2026.3.32.32101.411.3701.500139.5";"2026.3.32.32101.411.3701.500139.5";"2026.6183459.32101.0.500139.411.3701.93958.5";"Secretaria de Turismo"
"2026.3.32.32101.411.3701.500139.5";"2026.3.32.32101.411.3701.500139.5";"2026.6182534.32101.3.500139.411.3701.93958.5";"Secretaria de Turismo"
"2023.3.11.11101.306.7744.500101.5";"2023.3.11.11101.306.7744.500101.5";"2023.4926288.11101.38.500101.306.7744.56942.5";"Secretaria da Educação"
"2023.3.11.11101.306.7744.500101.5";"2023.3.11.11101.306.7744.500101.5";"2023.4926402.11101.0.500101.306.7744.56942.5";"Secretaria da Educação"
"2025.3.19.19601.435.2641.500112.5";"2025.3.19.19601.435.2641.500112.5";"2025.5679979.19601.83.500112.435.2641.86539.5";"Secretaria da Saúde"
"2025.3.19.19601.435.2641.500112.5";"2025.3.19.19601.435.2641.500112.5";"2025.5681751.19601.54.500112.435.2641.86539.5";"Secretaria da Saúde"
"2025.3.19.19601.435.2641.500112.5";"2025.3.19.19601.435.2641.500112.5";"2025.5681475.19601.0.500112.435.2641.86539.5";"Secretaria da Saúde"
"2025.3.19.19601.435.2641.500112.5";"2025.3.19.19601.435.2641.500112.5";"2025.5681474.19601.83.500112.435.2641.86539.5";"Secretaria da Saúde"
"2025.3.19.19601.435.2641.500112.5";"2025.3.19.19601.435.2641.500112.5";"2025.5679965.19601.0.500112.435.2641.86539.5";"Secretaria da Saúde"
"2021.3.21.21301.308.5793.500051.5";"2021.3.21.21301.308.5793.500051.5";"2021.4219686.21301.0.500051.308.5793.35767.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2021.3.21.21301.308.5793.500051.5";"2021.3.21.21301.308.5793.500051.5";"2021.4219179.21301.1.500051.308.5793.35767.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2024.3.18.18401.417.7988.500052.5";"2024.3.18.18401.417.7988.500052.5";"2024.5219640.18401.1.500052.417.7988.57465.5";"Secretaria de Desenvolvimento Rural"
"2024.3.18.18401.417.7988.500052.5";"2024.3.18.18401.417.7988.500052.5";"2024.5219641.18401.0.500052.417.7988.57465.5";"Secretaria de Desenvolvimento Rural"
"2024.3.19.19601.436.5607.500063.5";"2024.3.19.19601.436.5607.500063.5";"2024.5206269.19601.0.500063.436.5607.57469.5";"Secretaria da Saúde"
"2024.3.19.19601.436.5607.500063.5";"2024.3.19.19601.436.5607.500063.5";"2024.5205909.19601.3.500063.436.5607.57469.5";"Secretaria da Saúde"
"2023.3.19.19601.313.1099.500043.5";"2023.3.19.19601.313.1099.500043.5";"2023.4926583.19601.3.500043.313.1099.56907.5";"Secretaria da Saúde"
"2023.3.19.19601.313.1099.500043.5";"2023.3.19.19601.313.1099.500043.5";"2023.4926932.19601.0.500043.313.1099.56907.5";"Secretaria da Saúde"
"2026.3.21.21301.414.5793.500128.5";"2026.3.21.21301.414.5793.500128.5";"2026.6182817.21301.1.500128.414.5793.93960.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2026.3.21.21301.414.5793.500128.5";"2026.3.21.21301.414.5793.500128.5";"2026.6182920.21301.0.500128.414.5793.93960.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2026.3.11.11101.422.3334.500101.5";"2026.3.11.11101.422.3334.500101.5";"2026.6182631.11101.94.500101.422.3334.93818.5";"Secretaria da Educação"
"2026.3.11.11101.422.3334.500101.5";"2026.3.11.11101.422.3334.500101.5";"2026.6182954.11101.0.500101.422.3334.93818.5";"Secretaria da Educação"
"2026.3.19.19601.436.5607.500028.5";"2026.3.19.19601.436.5607.500028.5";"2026.6184057.19601.0.500028.436.5607.93668.5";"Secretaria da Saúde"
"2026.3.19.19601.436.5607.500028.5";"2026.3.19.19601.436.5607.500028.5";"2026.6183498.19601.3.500028.436.5607.93668.5";"Secretaria da Saúde"
"2020.3.11.11101.306.7531.500097.5";"2020.3.11.11101.306.7531.500097.5";"2020.3878523.11101.0.500097.306.7531.33010.5";"Secretaria da Educação"
"2020.3.11.11101.306.7531.500097.5";"2020.3.11.11101.306.7531.500097.5";"2020.3877935.11101.1.500097.306.7531.33010.5";"Secretaria da Educação"
"2020.3.11.11101.306.7531.500097.5";"2020.3.11.11101.306.7531.500097.5";"2020.4217878.11101.91.500097.306.7531.33010.5";"Secretaria da Educação"
"2025.3.32.32802.411.5893.500042.5";"2025.3.32.32802.411.5893.500042.5";"2025.5660924.32802.0.500042.411.5893.86495.5";"Secretaria de Turismo"
"2025.3.32.32802.411.5893.500042.5";"2025.3.32.32802.411.5893.500042.5";"2025.5660872.32802.1.500042.411.5893.86495.5";"Secretaria de Turismo"
"2023.3.18.18401.304.1399.500042.5";"2023.3.18.18401.304.1399.500042.5";"2023.4926911.18401.0.500042.304.1399.56906.5";"Secretaria de Desenvolvimento Rural"
"2023.3.18.18401.304.1399.500042.5";"2023.3.18.18401.304.1399.500042.5";"2023.4926561.18401.1.500042.304.1399.56906.5";"Secretaria de Desenvolvimento Rural"
"2023.3.18.18401.304.1399.500042.5";"2023.3.18.18401.304.1399.500042.5";"2023.4926824.18401.1.500042.304.1399.56906.5";"Secretaria de Desenvolvimento Rural"
"2023.3.18.18401.304.1399.500042.5";"2023.3.18.18401.304.1399.500042.5";"2023.4926868.18401.0.500042.304.1399.56906.5";"Secretaria de Desenvolvimento Rural"
"2026.3.11.11101.425.3332.500135.5";"2026.3.11.11101.425.3332.500135.5";"2026.6182706.11101.1.500135.425.3332.93957.5";"Secretaria da Educação"
"2026.3.11.11101.425.3332.500135.5";"2026.3.11.11101.425.3332.500135.5";"2026.6182840.11101.1.500135.425.3332.93957.5";"Secretaria da Educação"
"2026.3.11.11101.425.3332.500135.5";"2026.3.11.11101.425.3332.500135.5";"2026.6182576.11101.1.500135.425.3332.93957.5";"Secretaria da Educação"
"2026.3.11.11101.425.3332.500135.5";"2026.3.11.11101.425.3332.500135.5";"2026.6183195.11101.0.500135.425.3332.93957.5";"Secretaria da Educação"
"2026.3.11.11101.425.3332.500135.5";"2026.3.11.11101.425.3332.500135.5";"2026.6182581.11101.1.500135.425.3332.93957.5";"Secretaria da Educação"
"2026.3.11.11101.425.3332.500135.5";"2026.3.11.11101.425.3332.500135.5";"2026.6183348.11101.0.500135.425.3332.93957.5";"Secretaria da Educação"
"2026.3.11.11101.425.3332.500135.5";"2026.3.11.11101.425.3332.500135.5";"2026.6183280.11101.0.500135.425.3332.93957.5";"Secretaria da Educação"
"2026.3.11.11101.425.3332.500135.5";"2026.3.11.11101.425.3332.500135.5";"2026.6183288.11101.0.500135.425.3332.93957.5";"Secretaria da Educação"
"2026.3.11.11101.425.3332.500135.5";"2026.3.11.11101.425.3332.500135.5";"2026.6182337.11101.1.500135.425.3332.93957.5";"Secretaria da Educação"
"2026.3.11.11101.425.3332.500135.5";"2026.3.11.11101.425.3332.500135.5";"2026.6182705.11101.1.500135.425.3332.93957.5";"Secretaria da Educação"
"2026.3.11.11101.425.3332.500135.5";"2026.3.11.11101.425.3332.500135.5";"2026.6182961.11101.0.500135.425.3332.93957.5";"Secretaria da Educação"
"2026.3.11.11101.425.3332.500135.5";"2026.3.11.11101.425.3332.500135.5";"2026.6183206.11101.0.500135.425.3332.93957.5";"Secretaria da Educação"
"2026.3.11.11101.425.3332.500135.5";"2026.3.11.11101.425.3332.500135.5";"2026.6182773.11101.1.500135.425.3332.93957.5";"Secretaria da Educação"
"2026.3.11.11101.425.3332.500135.5";"2026.3.11.11101.425.3332.500135.5";"2026.6183285.11101.0.500135.425.3332.93957.5";"Secretaria da Educação"
"2022.3.18.18401.304.1399.500096.5";"2022.3.18.18401.304.1399.500096.5";"2022.4923915.18401.1.500096.304.1399.50122.5";"Secretaria de Desenvolvimento Rural"
"2022.3.18.18401.304.1399.500096.5";"2022.3.18.18401.304.1399.500096.5";"2022.4923906.18401.0.500096.304.1399.50122.5";"Secretaria de Desenvolvimento Rural"
"2024.3.32.32802.411.5893.500126.5";"2024.3.32.32802.411.5893.500126.5";"2024.5224850.32802.0.500126.411.5893.62459.5";"Secretaria de Turismo"
"2024.3.32.32802.411.5893.500126.5";"2024.3.32.32802.411.5893.500126.5";"2024.5224879.32802.1.500126.411.5893.62459.5";"Secretaria de Turismo"
"2017.3.18.18401.206.7838.500059.5";"2017.3.18.18401.206.7838.500059.5";"2017.2019541.18401.0.500059.206.7838.17118.5";"Secretaria de Desenvolvimento Rural"
"2017.3.18.18401.206.7838.500059.5";"2017.3.18.18401.206.7838.500059.5";"2017.2019570.18401.1.500059.206.7838.17118.5";"Secretaria de Desenvolvimento Rural"
"2021.3.32.32801.303.5893.500100.5";"2021.3.32.32801.303.5893.500100.5";"2021.4219532.32801.1.500100.303.5893.37375.5";"Secretaria de Turismo"
"2021.3.32.32801.303.5893.500100.5";"2021.3.32.32801.303.5893.500100.5";"2021.4220095.32801.0.500100.303.5893.37375.5";"Secretaria de Turismo"
"2025.3.11.11101.422.3390.500107.5";"2025.3.11.11101.422.3390.500107.5";"2025.5678402.11101.38.500107.422.3390.86536.5";"Secretaria da Educação"
"2025.3.11.11101.422.3390.500107.5";"2025.3.11.11101.422.3390.500107.5";"2025.5678341.11101.0.500107.422.3390.86536.5";"Secretaria da Educação"
"2024.3.21.21101.412.1793.500132.5";"2024.3.21.21101.412.1793.500132.5";"2024.5205090.21101.5.500132.412.1793.62465.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2024.3.21.21101.412.1793.500132.5";"2024.3.21.21101.412.1793.500132.5";"2024.5205723.21101.0.500132.412.1793.62465.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2026.3.11.11101.422.3390.500132.5";"2026.3.11.11101.422.3390.500132.5";"2026.6182328.11101.38.500132.422.3390.93955.5";"Secretaria da Educação"
"2026.3.11.11101.422.3390.500132.5";"2026.3.11.11101.422.3390.500132.5";"2026.6183187.11101.0.500132.422.3390.93955.5";"Secretaria da Educação"
"2023.3.18.18401.304.7838.500112.5";"2023.3.18.18401.304.7838.500112.5";"2023.4926628.18401.1.500112.304.7838.56952.5";"Secretaria de Desenvolvimento Rural"
"2023.3.18.18401.304.7838.500112.5";"2023.3.18.18401.304.7838.500112.5";"2023.4926872.18401.0.500112.304.7838.56952.5";"Secretaria de Desenvolvimento Rural"
"2020.3.19.19601.313.5607.500036.5";"2020.3.19.19601.313.5607.500036.5";"2020.3879915.19601.3.500036.313.5607.30268.5";"Secretaria da Saúde"
"2020.3.19.19601.313.5607.500036.5";"2020.3.19.19601.313.5607.500036.5";"2020.3878169.19601.1.500036.313.5607.30268.5";"Secretaria da Saúde"
"2020.3.19.19601.313.5607.500036.5";"2020.3.19.19601.313.5607.500036.5";"2020.3878783.19601.0.500036.313.5607.30268.5";"Secretaria da Saúde"
"2022.3.11.11601.306.7744.500059.5";"2022.3.11.11601.306.7744.500059.5";"2022.4708856.11601.1.500059.306.7744.47445.5";"Secretaria da Educação"
"2022.3.11.11601.306.7744.500059.5";"2022.3.11.11601.306.7744.500059.5";"2022.4708822.11601.0.500059.306.7744.47445.5";"Secretaria da Educação"
"2018.3.18.18401.206.1399.500066.5";"2018.3.18.18401.206.1399.500066.5";"2018.2715943.18401.1.500066.206.1399.23780.5";"Secretaria de Desenvolvimento Rural"
"2018.3.18.18401.206.1399.500066.5";"2018.3.18.18401.206.1399.500066.5";"2018.2716145.18401.0.500066.206.1399.23780.5";"Secretaria de Desenvolvimento Rural"
"2024.3.21.21301.414.5793.500002.5";"2024.3.21.21301.414.5793.500002.5";"2024.5205339.21301.1.500002.414.5793.57444.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2024.3.21.21301.414.5793.500002.5";"2024.3.21.21301.414.5793.500002.5";"2024.5205479.21301.0.500002.414.5793.57444.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2019.3.26.26401.204.1162.500038.5";"2019.3.26.26401.204.1162.500038.5";"2019.3200563.26401.0.500038.204.1162.25177.5";"Secretaria de Desenvolvimento Urbano"
"2020.3.22.22201.302.7980.500044.5";"2020.3.22.22201.302.7980.500044.5";"2020.3878823.22201.1.500044.302.7980.31392.5";"Secretaria de Cultura"
"2020.3.22.22201.302.7980.500044.5";"2020.3.22.22201.302.7980.500044.5";"2020.3878852.22201.0.500044.302.7980.31392.5";"Secretaria de Cultura"
"2017.3.21.21301.217.7882.500012.5";"2017.3.21.21301.217.7882.500012.5";"2017.2001296.21301.0.500012.217.7882.17151.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2017.3.21.21301.217.7882.500012.5";"2017.3.21.21301.217.7882.500012.5";"2017.2001029.21301.1.500012.217.7882.17151.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2024.3.20.20803.437.1095.500138.5";"2024.3.20.20803.437.1095.500138.5";"2024.5205537.20803.0.500138.437.1095.62471.5";"Secretaria da Segurança Pública"
"2024.3.20.20803.437.1095.500138.5";"2024.3.20.20803.437.1095.500138.5";"2024.5205334.20803.1.500138.437.1095.62471.5";"Secretaria da Segurança Pública"
"2024.3.20.20803.437.1095.500138.5";"2024.3.20.20803.437.1095.500138.5";"2024.5210481.20803.13.500138.437.1095.62471.5";"Secretaria da Segurança Pública"
"2017.3.19.19601.200.1099.500047.5";"2017.3.19.19601.200.1099.500047.5";"2017.2713933.19601.3.500047.200.1099.18259.5";"Secretaria da Saúde"
"2017.3.19.19601.200.1099.500047.5";"2017.3.19.19601.200.1099.500047.5";"2017.2713909.19601.0.500047.200.1099.18259.5";"Secretaria da Saúde"
"2024.3.20.20802.437.7877.500136.5";"2024.3.20.20802.437.7877.500136.5";"2024.5217610.20802.6.500136.437.7877.62469.5";"Secretaria da Segurança Pública"
"2024.3.20.20802.437.7877.500136.5";"2024.3.20.20802.437.7877.500136.5";"2024.5205083.20802.1.500136.437.7877.62469.5";"Secretaria da Segurança Pública"
"2024.3.20.20802.437.7877.500136.5";"2024.3.20.20802.437.7877.500136.5";"2024.5205760.20802.0.500136.437.7877.62469.5";"Secretaria da Segurança Pública"
"2020.3.19.19601.313.5607.500085.5";"2020.3.19.19601.313.5607.500085.5";"2020.3878671.19601.0.500085.313.5607.29946.5";"Secretaria da Saúde"
