"Ano Exercício";"Órgão";"sgl_orgao_orcamento";"Unidade Orçamentária";"nom_res_unidade_orcamentaria";"Ministério de Origem da Emenda";"Número da Emenda Parlamentar";"Ano da Emenda";"Deputado";"Ação do Programa de Governo";"COD_SUBFONTE_RECURSO";"num_codigo";"Valor Orçado Inicial";"Valor Orçado Atual";"Valor Empenhado Total";"Valor Liquidado Total";"Valor Pago"
"2025";"Secretaria do Trabalho, Emprego, Renda e Esporte";"SETRE";"Superintendência dos Desportos do Estado da Bahia";"SUDESB";"MF";"27510008";"2023";" Waldenor Preira";"Construção de Equipamento";"600042";"2025.3.21.21301.414.7882.600042.6";"0,00";"320000,00";"0,00";"0,00";"0,00"
"2023";"Secretaria do Trabalho, Emprego, Renda e Esporte";"SETRE";"Superintendência dos Desportos do Estado da Bahia";"SUDESB";"ME";"13310015";"2022 ";" Alice Portugal";"Recuperação de Equipamento";"600029";"2023.3.21.21301.305.1009.600029.6";"0,00";"1000000,00";"0,00";"0,00";"0,00"
"2023";"Secretaria do Trabalho, Emprego, Renda e Esporte";"SETRE";"Superintendência dos Desportos do Estado da Bahia";"SUDESB";"ME";"36940001";"2021 ";" Jorge Solla";"Implementação de Núcleo de Iniciação";"600006";"2023.3.21.21301.314.4565.600006.6";"0,00";"200000,00";"0,00";"0,00";"0,00"
"2023";"Secretaria de Cultura";"SECULT";"Assessoria de Planejamento e Gestão - SECULT";"APG";"ME";"13310004";"2022 ";" Alice Portugal";"Requalificação de Equipamento Cultural";"600027";"2023.3.22.22101.302.7857.600027.6";"0,00";"0,00";"0,00";"0,00";"0,00"
"2025";"Secretaria de Turismo";"SETUR";"Superintendência de Fomento ao Turismo do Estado da Bahia";"SUFOTUR";"MF";"41900010";"2024";"Joseildo Ramos";"Apoio a Evento de Interesse Turístico";"600068";"2025.3.32.32802.411.5893.600068.6";"0,00";"500000,00";"500000,00";"500000,00";"500000,00"
"2025";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura";"SEAGRI";"Assessoria de Planejamento e Gestão - SEAGRI";"APG";"MF";"09032025-077444";"";"2025";"Distribuição de Equipamentos de Pesca";"600111";"2025.3.10.10101.417.5916.600111.6";"0,00";"247894,00";"0,00";"0,00";"0,00"
"2024";"Secretaria do Trabalho, Emprego, Renda e Esporte";"SETRE";"Superintendência dos Desportos do Estado da Bahia";"SUDESB";"ME";"91910007";"2021 ";" Zé Neto";"Requalificação de Equipamento Esportivo";"600020";"2024.3.21.21301.414.1009.600020.6";"0,00";"142594,00";"142593,30";"142593,30";"142593,30"
"2021";"Secretaria de Desenvolvimento Urbano";"SEDUR";"Assessoria de Planejamento e Gestão - SEDUR";"APG";"ME";"36940001";"2021 ";" Jorge Solla";"Implantação de Equipamento Urbano";"600006";"2021.3.26.26101.305.1158.600006.6";"0,00";"800000,00";"0,00";"0,00";"0,00"
"2026";"Secretaria de Turismo";"SETUR";"Assessoria de Planejamento e Gestão - SETUR";"APG";"MTUR";"09032025-2-086345";"";"2025";"Apoio à Realização de Evento";"600164";"2026.3.32.32101.411.3701.600164.6";"0,00";"518800,00";"480000,00";"480000,00";"480000,00"
"2023";"Secretaria de Turismo";"SETUR";"Superintendência de Fomento ao Turismo do Estado da Bahia";"SUFOTUR";"MF";"13620001";"2023";" Josias Gomes";"Apoio a Evento de Interesse Turístico";"600044";"2023.3.32.32802.303.5893.600044.6";"0,00";"300000,00";"0,00";"0,00";"0,00"
"2025";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura";"SEAGRI";"Assessoria de Planejamento e Gestão - SEAGRI";"APG";"MGISP";"41660002";"2023";"Pastor Isidório";"Distribuição de Equipamento";"600054";"2025.3.10.10101.417.7385.600054.6";"0,00";"623576,00";"623575,71";"623575,71";"623575,71"
"2025";"Secretaria de Desenvolvimento Urbano";"SEDUR";"Companhia de Desenvolvimento Urbano do Estado da Bahia";"CONDER";"MF";"30510005";"2024 ";" Bacelar";"Produção de Unidade Habitacional";"600075";"2025.3.26.26401.418.5112.600075.6";"0,00";"0,00";"0,00";"0,00";"0,00"
"2026";"Secretaria de Justiça e Direitos Humanos";"SJDH";"Assessoria de Planejamento e Gestão - SJDH";"APG";"MF";"41660001";"2024";" Pastor Isidório";"Apoio Técnico e Financeiro a Entidade";"600062";"2026.3.38.38101.400.2170.600062.6";"0,00";"4523923,00";"0,00";"0,00";"0,00"
"2024";"Secretaria de Cultura";"SECULT";"Instituto do Patrimônio Artístico e Cultural da Bahia";"IPAC";"MGISP";"24680011";"2023 ";" Lídice da Mata";"Dinamização em Museu";"600046";"2024.3.22.22301.406.1372.600046.6";"0,00";"100000,00";"100000,00";"100000,00";"100000,00"
"2025";"Secretaria do Planejamento";"SEPLAN";"Assessoria de Planejamento e Gestão - SEPLAN";"APG";"MF";"27510008";"2023";" Waldenor Preira";"Gestão do Sepege";"600042";"2025.3.17.17101.440.4042.600042.6";"0,00";"28000,00";"28000,00";"28000,00";"28000,00"
"2024";"Secretaria de Turismo";"SETUR";"Superintendência de Fomento ao Turismo do Estado da Bahia";"SUFOTUR";"ME";"27510006";"2022 ";" Waldenor Perei";"Apoio a Evento de Interesse Turístico";"600025";"2024.3.32.32802.411.5893.600025.6";"0,00";"100009,00";"100009,00";"100009,00";"100009,00"
"2025";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura";"SEAGRI";"Bahia Pesca S/A";"BAHIAPESCA";"MAPA";"36940005";"2022 ";" Jorge Solla";"Distribuição de Equipamentos de Pesca";"600036";"2025.3.10.10501.417.5916.600036.6";"0,00";"2345,00";"0,00";"0,00";"0,00"
"2023";"Secretaria de Infraestrutura";"SEINFRA";"Superintendência de Infraestrutura de Transportes da Bahia";"SIT";"ME";"36940001";"2021 ";" Jorge Solla";"Recuperação de Acesso";"600006";"2023.3.24.24801.309.7911.600006.6";"0,00";"609993,00";"0,00";"0,00";"0,00"
"2025";"Secretaria de Desenvolvimento Urbano";"SEDUR";"Assessoria de Planejamento e Gestão - SEDUR";"APG";"MGISP";"36940005";"2023 ";" Jorge Solla";"Implantação de Infraestrutura Viária";"600053";"2025.3.26.26101.419.1162.600053.6";"0,00";"2903313,00";"185340,83";"185340,83";"185340,83"
"2025";"Secretaria do Trabalho, Emprego, Renda e Esporte";"SETRE";"Superintendência dos Desportos do Estado da Bahia";"SUDESB";"ME";"36940021";"2020 ";" Jorge Solla";"Implementação de Núcleo de Iniciação";"600000";"2025.3.21.21301.414.4997.600000.6";"0,00";"4781,00";"0,00";"0,00";"0,00"
"2026";"Secretaria da Educação";"SEC";"Assessoria de Planejamento e Gestão - SEC";"APG";"ME";"24680012";"2022 ";" Lídice da Mata";"Apoio Financeiro para a Melhoria";"600031";"2026.3.11.11101.422.3334.600031.6";"0,00";"100000,00";"0,00";"0,00";"0,00"
"2022";"Secretaria de Desenvolvimento Urbano";"SEDUR";"Companhia de Desenvolvimento Urbano do Estado da Bahia";"CONDER";"ME";"13390010";"2022 ";" Daniel Almeida";"Implantação de Infraestrutura Viária";"600030";"2022.3.26.26401.305.1162.600030.6";"0,00";"1519680,00";"519680,00";"356379,61";"356379,61"
"2024";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura";"SEAGRI";"Bahia Pesca S/A";"BAHIAPESCA";"MF";"40800017";"2023";" Jaques Wagner";"Distribuição de Equipamentos de Pesca";"600052";"2024.3.10.10501.417.5916.600052.6";"0,00";"1226055,00";"768209,20";"768209,20";"768209,20"
"2022";"Secretaria de Cultura";"SECULT";"Fundação Pedro Calmon - Centro de Memória e Arquivo Público da Bahia";"FPC-AP";"ME";"24680012";"2022 ";" Lídice da Mata";"Modernização de Órgão Público";"600031";"2022.3.22.22202.315.7950.600031.6";"0,00";"100000,00";"87146,54";"87146,54";"87146,54"
"2025";"Secretaria de Ciência, Tecnologia e Inovação";"SECTI";"Assessoria de Planejamento e Gestão - SECTI";"APG";"MF";"24680017";"2024 ";" Lídice da Mata";"Promoção de Evento na Área de Ciência";"600065";"2025.3.28.28101.405.1600.600065.6";"0,00";"100000,00";"0,00";"0,00";"0,00"
"2025";"Secretaria de Turismo";"SETUR";"Assessoria de Planejamento e Gestão - SETUR";"APG";"MGISP";"36940005";"2023 ";" Jorge Solla";"Apoio à Realização de Evento";"600053";"2025.3.32.32101.411.3701.600053.6";"0,00";"20000,00";"20000,00";"20000,00";"20000,00"
"2023";"Secretaria de Justiça e Direitos Humanos";"SJDH";"Assessoria de Planejamento e Gestão - SJDH";"APG";"ME";"91910004";"2022 ";" Zé Neto";"Apoio ao Neojibá";"600038";"2023.3.38.38101.300.6953.600038.6";"0,00";"400000,00";"0,00";"0,00";"0,00"
"2023";"Secretaria de Promoção da Igualdade Racial e dos Povos e Comunidades Tradicionais";"SEPROMI";"Assessoria de Planejamento e Gestão - SEPROMI";"APG";"MGISP";"36940005";"2023 ";" Jorge Solla";"Apoio Técnico e Financeiro a Projeto";"600053";"2023.3.30.30101.307.5713.600053.6";"0,00";"550000,00";"550000,00";"550000,00";"550000,00"
"2024";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura";"SEAGRI";"Assessoria de Planejamento e Gestão - SEAGRI";"APG";"MGISP";"41660002";"2023";"Pastor Isidório";"Distribuição de Equipamento";"600054";"2024.3.10.10101.417.7385.600054.6";"0,00";"7000000,00";"6376424,29";"6250594,25";"6250594,25"
"2026";"Secretaria de Ciência, Tecnologia e Inovação";"SECTI";"Assessoria de Planejamento e Gestão - SECTI";"APG";"MGISP";"24680011";"2023 ";" Lídice da Mata";"Apoio à Produção de Conteúdo Audiovisual";"600046";"2026.3.28.28101.405.5253.600046.6";"0,00";"150000,00";"0,00";"0,00";"0,00"
"2025";"Secretaria de Desenvolvimento Urbano";"SEDUR";"Assessoria de Planejamento e Gestão - SEDUR";"APG";"MGISP";"13310020";"2023 ";" Alice Portugal";"Requalificação de Equipamento Urbano";"600043";"2025.3.26.26101.419.5183.600043.6";"0,00";"420975,00";"420975,00";"420975,00";"420975,00"
"2025";"Secretaria da Segurança Pública";"SSP";"Corpo de Bombeiros Militar da Bahia";"CBMBA";"MF";"41280016";"2024";"Raimundo Costa";"Ampliação e Renovação da Frota";"600070";"2025.3.20.20803.437.7143.600070.6";"0,00";"123155,00";"112100,00";"112100,00";"112100,00"
"2022";"Secretaria do Trabalho, Emprego, Renda e Esporte";"SETRE";"Superintendência dos Desportos do Estado da Bahia";"SUDESB";"ME";"13310003";"2021 ";" Alice Portugal";"Construção de Equipamento";"600003";"2022.3.21.21301.305.7882.600003.6";"0,00";"1000000,00";"500000,00";"500000,00";"500000,00"
"2023";"Secretaria de Promoção da Igualdade Racial e dos Povos e Comunidades Tradicionais";"SEPROMI";"Assessoria de Planejamento e Gestão - SEPROMI";"APG";"ME";"13310004";"2022 ";" Alice Portugal";"Ações de Visibilidade e Permanência";"600027";"2023.3.30.30101.307.5599.600027.6";"0,00";"450000,00";"0,00";"0,00";"0,00"
"2025";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura";"SEAGRI";"Assessoria de Planejamento e Gestão - SEAGRI";"APG";"MF";"40800020";"2024";"Jaques Wagner";"Distribuição de Equipamento";"600061";"2025.3.10.10101.417.7385.600061.6";"0,00";"4292425,00";"4292425,00";"4292425,00";"4292425,00"
"2025";"Secretaria de Desenvolvimento Rural";"SDR";"Companhia de Desenvolvimento e Ação Regional";"CAR";"MF";"09032025-076272";"";"2025";"Distribuição de Equipamento de Apoio";"600080";"2025.3.18.18401.417.1399.600080.6";"0,00";"0,00";"0,00";"0,00";"0,00"
"2023";"Secretaria da Segurança Pública";"SSP";"Polícia Militar da Bahia";"PM/BA";"ME";"36940001";"2021 ";" Jorge Solla";"Aquisição de Equipamento de Informática";"600006";"2023.3.20.20801.314.7875.600006.6";"0,00";"100000,00";"93541,83";"93541,83";"0,00"
"2026";"Secretaria de Assistência e Desenvolvimento Social";"SEADES";"Fundo Estadual de Assistência Social";"FEAS";"MF";"24680017";"2024 ";" Lídice da Mata";"Serviço VIVER";"600065";"2026.3.39.39601.402.2256.600065.6";"0,00";"523176,00";"0,00";"0,00";"0,00"
"2025";"Secretaria de Justiça e Direitos Humanos";"SJDH";"Assessoria de Planejamento e Gestão - SJDH";"APG";"MF";"41660001";"2024";" Pastor Isidório";"Assistência na Proteção";"600062";"2025.3.38.38101.400.2505.600062.6";"0,00";"600000,00";"0,00";"0,00";"0,00"
"2025";"Secretaria de Políticas para as Mulheres";"SPM";"Assessoria de Planejamento e Gestão - SPM";"APG";"MF";"28710017";"2024 ";" Afonso Florenc";"Apoio Técnico e Financeiro à Implantação";"600073";"2025.3.34.34101.429.5549.600073.6";"0,00";"100000,00";"92333,33";"92333,33";"0,00"
"2022";"Secretaria de Ciência, Tecnologia e Inovação";"SECTI";"Assessoria de Planejamento e Gestão - SECTI";"APG";"ME";"91910007";"2021 ";" Zé Neto";"Implantação de Infraestrutura de Wi-Fi";"600020";"2022.3.28.28101.301.7917.600020.6";"0,00";"150000,00";"0,00";"0,00";"0,00"
"2024";"Secretaria de Desenvolvimento Rural";"SDR";"Assessoria de Planejamento e Gestão - SDR";"APG";"MF";"27510001";"2024";"Waldenor Pereira";"Distribuição de Equipamento de Apoio";"600059";"2024.3.18.18101.417.1399.600059.6";"0,00";"199999,00";"0,00";"0,00";"0,00"
"2024";"Secretaria de Desenvolvimento Urbano";"SEDUR";"Assessoria de Planejamento e Gestão - SEDUR";"APG";"MF";"27510008";"2023";" Waldenor Preira";"Implantação de Infraestrutura Viária";"600042";"2024.3.26.26101.419.1162.600042.6";"0,00";"2734996,00";"0,00";"0,00";"0,00"
"2026";"Secretaria de Cultura";"SECULT";"Instituto do Patrimônio Artístico e Cultural da Bahia";"IPAC";"ME";"27500003";"2021 ";" Valmir Assunçã";"Patrimônio Histórico, Artístico e Arqueo";"600007";"2026.3.22.22301.406.3407.600007.6";"0,00";"500000,00";"0,00";"0,00";"0,00"
"2023";"Secretaria de Infraestrutura";"SEINFRA";"Superintendência de Infraestrutura de Transportes da Bahia";"SIT";"MF";"24710002";"2023";"Sérgio brito";"Recuperação de Acesso";"600048";"2023.3.24.24801.309.7911.600048.6";"0,00";"8000000,00";"0,00";"0,00";"0,00"
"2025";"Secretaria de Turismo";"SETUR";"Superintendência de Fomento ao Turismo do Estado da Bahia";"SUFOTUR";"MTUR";"09032025-2-085583 ";"";" 2025";"Apoio a Evento de Interesse Turístico";"600158";"2025.3.32.32802.411.5893.600158.6";"0,00";"5157900,00";"0,00";"0,00";"0,00"
"2025";"Secretaria do Trabalho, Emprego, Renda e Esporte";"SETRE";"Assessoria de Planejamento e Gestão - SETRE";"APG";"MF";"13310007";"2024 ";" Alice Portugal";"Assistência Técnica a Empreendimento";"600060";"2025.3.21.21101.413.6672.600060.6";"0,00";"600000,00";"580000,00";"580000,00";"580000,00"
"2026";"Secretaria de Ciência, Tecnologia e Inovação";"SECTI";"Assessoria de Planejamento e Gestão - SECTI";"APG";"MAPA";"36940005";"2022 ";" Jorge Solla";"Implantação de Infraestrutura de Wi-Fi";"600036";"2026.3.28.28101.405.7917.600036.6";"0,00";"32151,00";"0,00";"0,00";"0,00"
"2022";"Secretaria de Desenvolvimento Rural";"SDR";"Companhia de Desenvolvimento e Ação Regional";"CAR";"ME";"27510006";"2022 ";" Waldenor Perei";"Distribuição de Equipamento de Apoio";"600025";"2022.3.18.18401.304.1399.600025.6";"0,00";"1473778,00";"1473778,00";"1473778,00";"1473778,00"
"2022";"Secretaria de Desenvolvimento Rural";"SDR";"Companhia de Desenvolvimento e Ação Regional";"CAR";"ME";"13390001";"2020 ";" Daniel Almeida";"Distribuição de Equipamento de Apoio";"600001";"2022.3.18.18401.304.1399.600001.6";"0,00";"74508,00";"66830,00";"66830,00";"66830,00"
"2023";"Secretaria de Justiça e Direitos Humanos";"SJDH";"Assessoria de Planejamento e Gestão - SJDH";"APG";"ME";"27510006";"2022 ";" Waldenor Perei";"Apoio Técnico e Financeiro a Entidade";"600025";"2023.3.38.38101.300.2170.600025.6";"0,00";"409841,00";"409841,00";"409841,00";"409841,00"
"2025";"Secretaria da Segurança Pública";"SSP";"Polícia Militar da Bahia";"PM/BA";"Ministério da Justiça e Segurança Publica";"09032025-076985 ";"";" 2025";"Ampliação e Renovação da Frota";"600088";"2025.3.20.20801.437.7873.600088.6";"0,00";"495000,00";"0,00";"0,00";"0,00"
"2025";"Secretaria de Justiça e Direitos Humanos";"SJDH";"Assessoria de Planejamento e Gestão - SJDH";"APG";"MF";"91919910";"2024";" zé Neto";"Apoio Técnico e Financeiro a Entidade";"600057";"2025.3.38.38101.400.2170.600057.6";"0,00";"1500000,00";"200333,33";"0,00";"0,00"
"2025";"Secretaria de Assistência e Desenvolvimento Social";"SEADES";"Assessoria de Planejamento e Gestão - SEADES";"APG";"MF";"27500003";"2024 ";" Valmir Assunçã";"Realização de Ações de Cuidado e Redução";"600067";"2025.3.39.39101.404.4183.600067.6";"0,00";"1200000,00";"0,00";"0,00";"0,00"
"2025";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura";"SEAGRI";"Bahia Pesca S/A";"BAHIAPESCA";"MF";"24680017";"2024 ";" Lídice da Mata";"Assistência Técnica a Aquicultor";"600065";"2025.3.10.10501.417.6608.600065.6";"0,00";"100000,00";"0,00";"0,00";"0,00"
"2026";"Secretaria de Desenvolvimento Rural";"SDR";"Assessoria de Planejamento e Gestão - SDR";"APG";"MF";"13390020";"2024 ";" Daniel Almeid";"Distribuição de Equipamento de Apoio";"600063";"2026.3.18.18101.417.1399.600063.6";"0,00";"485792,00";"0,00";"0,00";"0,00"
"2026";"Secretaria de Desenvolvimento Rural";"SDR";"Assessoria de Planejamento e Gestão - SDR";"APG";"MDA";"09032025-077152 ";"";" 2025";"Distribuição de Equipamento de Apoio";"600085";"2026.3.18.18101.417.1399.600085.6";"0,00";"1435500,00";"0,00";"0,00";"0,00"
"2022";"Secretaria do Trabalho, Emprego, Renda e Esporte";"SETRE";"Superintendência dos Desportos do Estado da Bahia";"SUDESB";"ME";"91910007";"2021 ";" Zé Neto";"Ampliação de Equipamento Esportivo";"600020";"2022.3.21.21301.305.7974.600020.6";"0,00";"407327,00";"407327,00";"131218,60";"0,00"
"2024";"Secretaria do Trabalho, Emprego, Renda e Esporte";"SETRE";"Superintendência dos Desportos do Estado da Bahia";"SUDESB";"MF";"13390020";"2024 ";" Daniel Almeid";"Promoção de Atividade de Esporte";"600063";"2024.3.21.21301.414.5031.600063.6";"0,00";"1000000,00";"1000000,00";"1000000,00";"1000000,00"
"2024";"Secretaria do Trabalho, Emprego, Renda e Esporte";"SETRE";"Assessoria de Planejamento e Gestão - SETRE";"APG";"MGISP";"13310020";"2023 ";" Alice Portugal";"Apoio a Geração de Trabalho e Renda";"600043";"2024.3.21.21101.413.5917.600043.6";"0,00";"0,00";"0,00";"0,00";"0,00"
"2022";"Secretaria de Infraestrutura";"SEINFRA";"Superintendência de Infraestrutura de Transportes da Bahia";"SIT";"ME";"36940001";"2021 ";" Jorge Solla";"Recuperação de ponte";"600006";"2022.3.24.24801.309.7886.600006.6";"0,00";"0,00";"0,00";"0,00";"0,00"
"2024";"Secretaria de Ciência, Tecnologia e Inovação";"SECTI";"Assessoria de Planejamento e Gestão - SECTI";"APG";"ME";"27510004";"2021 ";" Waldenor Perei";"Implantação de Infraestrutura de Wi-Fi";"600009";"2024.3.28.28101.405.7917.600009.6";"0,00";"300000,00";"300000,00";"300000,00";"300000,00"
"2024";"Secretaria do Trabalho, Emprego, Renda e Esporte";"SETRE";"Superintendência dos Desportos do Estado da Bahia";"SUDESB";"MGISP";"13390011";"2023 ";" Daniel Almeida";"Requalificação de Equipamento Esportivo";"600039";"2024.3.21.21301.414.1009.600039.6";"0,00";"1980000,00";"900582,00";"900582,00";"893779,44"
"2025";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura";"SEAGRI";"Assessoria de Planejamento e Gestão - SEAGRI";"APG";"MAPA";"09032025-077153 ";"";" 2025";"Implantação de Unidade Comercialização";"600113";"2025.3.10.10101.417.7244.600113.6";"0,00";"396000,00";"0,00";"0,00";"0,00"
"2025";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura";"SEAGRI";"Assessoria de Planejamento e Gestão - SEAGRI";"APG";"MF";"09032025-077446";"";"2025";"Implantação de Unidade Comercialização";"600104";"2025.3.10.10101.417.7244.600104.6";"0,00";"937130,00";"0,00";"0,00";"0,00"
"2025";"Secretaria de Desenvolvimento Rural";"SDR";"Assessoria de Planejamento e Gestão - SDR";"APG";"MDA";"09032025-084239 ";"";" 2025";"Distribuição de Equipamento de Apoio";"600108";"2025.3.18.18101.417.1399.600108.6";"0,00";"1027606,00";"644886,35";"644886,35";"644886,35"
"2026";"Secretaria de Cultura";"SECULT";"Fundação Cultural do Estado da Bahia";"FUNCEB";"MF";"13310004";"2024 ";" Alice Portugal";"Apoio à Instituição Cultural";"600058";"2026.3.22.22201.406.2314.600058.6";"0,00";"125000,00";"0,00";"0,00";"0,00"
"2023";"Secretaria da Segurança Pública";"SSP";"Assessoria de Planejamento e Gestão - SSP";"APG";"ME";"36940001";"2021 ";" Jorge Solla";"Aquisição de Equipamento para o Sistema";"600006";"2023.3.20.20101.314.7877.600006.6";"0,00";"0,00";"0,00";"0,00";"0,00"
"2024";"Secretaria do Trabalho, Emprego, Renda e Esporte";"SETRE";"Superintendência dos Desportos do Estado da Bahia";"SUDESB";"ME";"13310015";"2022 ";" Alice Portugal";"Requalificação de Equipamento Esportivo";"600029";"2024.3.21.21301.414.1009.600029.6";"0,00";"1000000,00";"250148,62";"250148,62";"247146,84"
