"num_empenho_orcamento";"num_processo_sist_elet_info"
"1960100032200012132";"01949752022002698155"
"1960100032200040756";"01949752022006807366"
"1960100032200014453";"01949752022002922560"
"1960100032200020836";"01949752022003215158"
"1960100032500100985";"01949752025023889572"
"1960100032500070865";"01949752025015298161"
"1960100032500005079";"019497520250000537611"
"1960100032500026378";"01949752025003655690"
"1960100032500101477";"01949752025023889815"
"1960100032500101493";"01949752025023889815"
"1960100032500101310";"01949752025023889815"
"1960100032500005621";"01949752025000563883"
"1960100032500005540";"01949752025000563883"
"2130100012200002317";"06914692022000025981"
"2080100272500003741";"030193292025023081754"
"2080100952500024226";"030192252025023521083"
"2130100012100014159";"06914652021000083469"
"2130100012100020272";"06914652021000361370"
"1960100032000104265";"01949752020013930524"
"3280200012500034346";"03222982025000667651"
"2080100732400036516";"030196362024023026818"
"2080100962400011755";"03026692024019727104"
"2080100942400012099";"030156672024011264547"
"2080100732400037067";"030196362024023810268"
"2130100012200016156";"06914652022000175925"
"1960100032400042417";"01949752024007055386"
"2080100842200001462";"030166482022018734686"
"1110100382100035198";"01156142021005047727"
"1110100831900002659";"01192542019008378014"
"1110100382200003649";"01156142022004171620"
"1110100462500026451";"01155772025007574081"
"3280200012400062574";"03222982024000675904"
"3280200012400046595";"03222982024000115780"
"3280200012400059549";"03222982024000707873"
"1960100032300073359";"01949752023013240482"
"1960100032300075661";"01949752023016214920"
"1960100032300017793";"01949752023003308181"
"1960100032300095468";"01949752023019970857"
"1960100032300020001";"01949752023003451316"
"1960100032300107989";"01949752023021414788"
"1960100032300096685";"01949752023019986427"
"1960100032300078504";"01949752023016231859"
"3210100032500022532";"03213132025000892101"
"3210100032500020068";"03213132025000675186"
"2710100032100002673";"02714482021000147689"
"2130100012400005556";"06914652024000026026"
"2130100012400014148";"06914652024000254321"
"1960100032100101939";"01949752021010914901"
"1960100032100101841";"01949752021010914901"
"2080200052100001387";"01289092021006938033"
"1110100012500066419";"011163272025010369836"
"1130100292200000431";"07478062022001227301"
"1960100032500053464";"01949752025008221701"
"1960100032400060857";"01950502023016813820"
"1960100032400030524";"01949752024003621859"
"1960100032400083997";"01949752024007920150"
"1960100032400102657";"01949752024020848327"
"1960100032400059719";"01949752024010274441"
"1960100032400027388";"01949752024004991722"
"1960100032400020359";"01949752024003570502"
"1960100032400043707";"01949752024004993938"
"1960100032400053680";"01950502023016828690"
"1960100032400094158";"01949752024010272911"
"1110100942500009902";"01155712025007228774"
"1960100032000083160";"01949752020009864083"
"1960100032000091171";"01949752020002774313"
"1960100032200069101";"01949752022012487904"
"1960100032200049941";"01949752022009239318"
"1960100032200026151";"01949752022004835231"
"3410100012400010892";"04285612024000122871"
"2080100232400002385";"030150102024021283786"
"1010100012200022718";"01091562022000160531"
"1960100032500070601";"01949752025015297866"
"1960100032500016623";"01949752025003655266"
"1960100032500103852";"01949752025023902935"
"1960100032500031551";"01949752025006603071"
"1960100032500023174";"01949752025002421318"
"2130100012100019851";"06914652021000361370"
"1960100032300046955";"01949752023009148101"
"1730100012300008755";"03775742023000132361"
"3280200012500028311";"03222982025000161057"
"3280200012500042144";"03222982025000197167"
"3280200012500039259";"03222982025000701264"
"2080100952400012991";"03026852024015363772"
"1960100032100110296";"01949752021014237351"
"1110100382300013391";"01155202023005686243"
"1960100032400014121";"01949752024000762478"
"1960100032400014804";"01949752024000762478"
"1960100032400079507";"01949752024014539822"
"1110100462100024015";"01155772021002401141"
"1110100462200090195";"01155772022007524196"
"1110100832500002221";"01192542025012281514"
"3280200012400064062";"03222982024000728528"
"1960100032300107229";"01949752023021418856"
"1960100032300061806";"01949752023013344342"
"1960100032300061776";"01949752023013338024"
"1960100032300051401";"01949752023010794266"
"1960100032300018064";"01949752023003444018"
"1960100032300109310";"01950502023016868993"
"3410100012400010191";"042172942024000112734"
"1960100032100102013";"01949752021010914901"
"3210100032300001879";"03213132023000089684"
"1960100042300018363";"01951552023010932594"
"2080100052100002339";"030147772021009480208"
"1960100031900064682";"01949752019007826115"
"1960100031900064739";"01949752019007815938"
"1960100031900064690";"01949752019007826115"
"1960100031900071506";"01949752019007825496"
"1210100021900001962";"08217272019000764019"
"1960100032500053065";"01949752025008221701"
"1960100032400021541";"01949752024003578741"
"1960100032400019571";"01949752024003613414"
"1960100032400094107";"01949752024010272911"
"1960100032400017791";"01949752024002148793"
"1130300012500054586";"07174782025004098625"
"2130100012500047121";"06914652025000603113"
"1110100942500009791";"01155712025006644359"
"1050100012500020299";"03249452025000932103"
"1960100032000090175";"01949752020011559098"
"1960100032000086879";"01949752020011112786"
"1110100462300047806";"01155792023007081591"
"1960100032200037003";"01949752022006415441"
"1960100032200012078";"01949752022002880204"
"1960100032200037143";"01949752022006389262"
"2080100732400035080";"030196362024023275281"
"1960100032500077649";"01949752025017543481"
"1960100032500077835";"01949752025017543481"
"1960100032500070768";"01949752025015298161"
"1960100032500035288";"01949752025006598646"
"1960100032500023050";"01949752025002421318"
"2080100272500004292";"030193102025023908819"
"2130100012100014108";"06914652021000083469"
"1960100032000104060";"01949752020014082977"
"1960100032300063345";"01949752023010624182"
"2080100272400003712";"030193292024017376747"
"2080100732400025433";"030132222024014894883"
"2080100272400005146";"030193292024024024630"
"2080100732400034882";"030132222024022419862"
"1960100032100052271";"01949752021002619106"
"1960100032100111144";"01949752021014232554"
"1960100032400042379";"01949752024007055386"
"1960100032400076745";"01949752024007755361"
"1130300012500027414";"07107252025000203964"
"3280200012400060571";"03222982024000713091"
"3280200012400057872";"03222982024000654311"
"3280200012400060301";"03222982024001130871"
"3280200012400062019";"03222982024001113012"
"3280200012400018281";"03222982024000299813"
"1960100032300075491";"01949752023016214920"
"1960100032300071453";"01949752023013308974"
"1960100032300016576";"01949752023003446576"
"1960100032300015741";"01949752023003450417"
"1960100032300076560";"01949752023016249634"
"1960100032300017629";"01949752023003444018"
"1960100032300107997";"01949752023021414788"
"1960100032300096669";"01949752023019986427"
"1960100032300078660";"01949752023016231859"
"3210100032500008475";"03213132025000341482"
"3210100032500019086";"03213132025000633696"
"1960100031900094026";"01949752019012322596"
"2080101112500008951";"030179942025018701440"
"1960100032500039917";"01949752025008171763"
"1130300012500052109";"07133332025005104500"
"1960100032400018532";"01949752024003571142"
"1960100032400019628";"01949752024003613414"
"1960100032400034686";"01950502023018544737"
"1960100032400058607";"01949752024010274280"
"1960100032400057937";"01949752024003577183"
"1960100032400040252";"01950502023016870629"
"1110100382400005601";"01156182024000106972"
"1110100942500005494";"01155712025006456862"
"1130300012100022283";"07137412021002302351"
"1960100032000087344";"01949752020011108835"
"1960100031900085094";"01949752019010397513"
"1960100032200025481";"01949752022004838418"
"1960100032200022359";"01949752022004428431"
"1960100032200078990";"01949752022014261911"
"2080100232400002296";"030150102024021283786"
"2080100042300002170";"03030272023006930276"
"1960100032500081522";"01949752025017545697"
"1960100032500014329";"01949752025002462928"
"1960100032500005745";"01949752025000563883"
"1960100032300019559";"01949752023003393782"
"2080100272500004047";"030193292025024759932"
"2130100012100013624";"06914652021000083469"
"1960100032300046947";"01949752023009148101"
"1960100032300063450";"01949752023010624182"
"1130300012500036431";"07132902025003473819"
"3280200012500037132";"03222982025000655564"
"3280200012500033285";"03222982025000697640"
"2080100272400004840";"030193292024023488683"
"1960100032100010429";"01949752021001978471"
"1960100032100113635";"01949752021014236118"
"3210100032600004350";"03213132026000006285"
"1110100462200009363";"01155792022003434774"
"1110100832500002149";"01192542025012251950"
"1110100381900017588";"01156142019007794900"
"1960100032300017912";"01949752023003072633"
"1960100032300010616";"01949752023002103241"
"1960100032300081696";"01949752023016567504"
"1960100032300016134";"01949752023003307029"
"1960100032300019028";"01949752023003304194"
"1960100032300107891";"01949752023021414788"
"1960100032300099145";"01950502023019773713"
"2080100942500015181";"030156672025016846375"
"2130100012400005572";"06914652024000026026"
"2130100012400005602";"06914652024000026026"
"2130100012400005815";"06914652024000026026"
"3410100012400008847";"042172942024000112904"
"1960100032000011569";"01949752019011914473"
"1960100032100112019";"01949752021013576861"
"3410100022400000908";"04285612024000066017"
"3410100022500002611";"04228292025000063975"
"1130100282400001492";"07477982024002848014"
"1960100031900046102";"01949752019001175112"
"1960100031900020901";"01949752019001245927"
"1110100012500073687";"011163272025010157901"
"1110100012500066796";"011163272025010387311"
"1960100012400115967";"01983582024022004457"
"1960100032500052662";"01949752025008221116"
"1960100032500053030";"01949752025008221701"
"1960100032400028767";"01949752024004987881"
"1960100032400011211";"01949752024002090001"
"1960100032400013761";"01949752024001967731"
"1960100032400020111";"01949752024003578155"
"1960100032400020138";"01949752024003578155"
"1960100032400053591";"01950502023016828690"
"1960100032400019415";"01949752024003591097"
"1960100032400108388";"01949752024021591311"
"1960100032400054970";"01949752024010274611"
"2130100011900028084";"06914652019000104412"
"1960100032000108244";"01949752020014061716"
"1960100032000087220";"01949752020011177136"
"1960100032000101290";"01949752020009216162"
"2080100252200000597";"030147792022004966825"
"2080100302200007605";"030148922022012350614"
"1960100032200036971";"01949752022006415441"
"1960100032200013007";"01949752022002728241"
"1960100032200087949";"01949752022016401265"
"1960100032200027776";"01949752022004838922"
"1960100032200012450";"01949752022002879371"
"1960100032500077681";"01949752025017543481"
"1960100032500070849";"01949752025015298161"
"1960100032500002002";"01949752025000546954"
"1960100032500108498";"01949752025023889491"
"1960100032500010358";"01949752025002438628"
"1960100032500008213";"01949752025000560604"
"1960100032500017093";"01949752025003654456"
"1960100032500080577";"01949752025018269936"
"3280200012500033668";"03222982025000417035"
"3280200012500042314";"03222982025000004466"
"3280200012500020337";"03222982025000406424"
"2080101102400009638";"030177672024023706404"
"1960100032100130696";"01949752021014216010"
"1960100032100100789";"01949752021011115557"
"1110100382300013187";"01155202023005686243"
"2080100842200001489";"030166482022018734686"
"1010100012400014629";"01023912024000209107"
"1010100012400014688";"01023912024000209280"
"2810100012100009280";"02822052021000218314"
"3280200012400058135";"03222982024000118967"
"1960100032300075475";"01949752023016234360"
"1960100032300075671";"01949752023016234360"
"1960100032300092485";"01949752023018791479"
"1960100032300078415";"01949752023016231859"
"3210100032500020858";"03213132025000826575"
"3210100032500000881";"03213132025000038895"
"3210100032500010518";"03213132025000436947"
"1130100322300005729";"07478542023008665523"
"1960100012500107063";"01983582025020384539"
"3410100012400008839";"042172942024000112904"
"1960100032100112493";"01949752021013576861"
"1960100032400092589";"01949752024011230448"
"1110100942300010527";"01155712023009251542"
"1110100382500020648";"01156182025002865979"
"1960100031900091728";"01949752019008973031"
"1960100031900038193";"01949752019001168914"
"1960100031900064879";"01949752019007814702"
"1960100031900092031";"01949752019012322839"
"1110100012500073695";"011163272025008778449"
"1960100542500019273";"01985312025015305259"
"1960100032500053316";"01949752025008221701"
"1960100032400057457";"01949752024010274794"
"1960100032400017102";"01949752024001416859"
"1960100032400057406";"01949752024010274794"
"1960100032400079302";"01949752024013347113"
"1960100032400058143";"01949752024010274875"
"2130100011900028246";"06914652019000104412"
"1960100032500013454";"01949752025001340616"
"1110100382100034736";"01156162021004920880"
"2080100272300002124";"03025632023021922571"
"1110100462300051447";"01155792023007581993"
"1960100032200022324";"01949752022004428431"
"1960100032200014739";"01949752022003245651"
"1960100032200027131";"01949752022002639493"
"1960100032500014371";"01949752025002462928"
"1960100032500074615";"01949752025015031599"
"1960100032500002290";"01949752025000557212"
"1960100032500101442";"01949752025023889815"
"3410100032500003607";"042172942025000113812"
"2130100012100012717";"06914692021000197234"
"1960100032300063396";"01949752023010624182"
"2230100011900019318";"06219832019000338731"
"2230100011900019164";"06219832019000331214"
"3280200012500041792";"03222982025000713513"
"3280200012500044503";"03222982025000938434"
"2080100732400037237";"030196362024023829449"
"2080100272400004514";"030193102024019774888"
"1960100032100111233";"01949752021014218641"
"1110100382300013111";"01155202023005686243"
"3210100032600003435";"03213132026000006013"
"1960100032400079728";"01949752024014539822"
"2080100962300003721";"03026692023008386199"
"2080100052300001686";"030147772023006912516"
"2810100012100009231";"02822052021000218314"
"2110100072500010821";"02121142024000014612"
"3280200012400058275";"03222982024000717160"
"3280200012400058267";"03222982024000660621"
"1960100032300075653";"01949752023016234360"
"1960100032300108063";"01949752023021414788"
"1960100032300099013";"01950502023019773713"
"3210100032500019132";"03213132025000634072"
"3210100032500015161";"03213132025000571216"
"3210100032500025779";"03213132025001068747"
"2080101042500000451";"030175312025004378933"
"1960100032100104725";"01949752021011091780"
"1960100031900020839";"01949752019001260055"
"1110100012500073520";"011163272025009298106"
"1960100032500058441";"01949752025008221701"
"1960100032500094667";"01949752025019762512"
"1960100032400058453";"01949752024010271698"
"1960100032400102630";"01949752024020848327"
"1960100032400009096";"01949752024001418550"
"1960100032400056884";"01949752024010272821"
"1960100032400058781";"01949752024010274280"
"1960100032400019202";"01949752024003604768"
"1960100032400022130";"01949752024003612949"
"1960100032400040181";"01950502023016870629"
"2130100011900028122";"06914652019000104412"
"1110100942500004242";"01155712025005725142"
"1110100382100034752";"01156162021004920880"
"1960100032000042571";"01949752020001454714"
"2080100252200000422";"030147792022003886003"
"1110100462300018636";"01155772023002081092"
"1960100032200027695";"01949752022004838922"
"1960100032200024491";"01949752022004833114"
"1960100032200024106";"01949752022004851783"
"1960100032500014280";"01949752025002462928"
"1960100032500077401";"01949752025017546740"
"1960100032500077312";"01949752025017546740"
"1960100032500021813";"01949752025005141499"
"1960100032500008086";"01949752025000560604"
"1960100032500002169";"01949752025000556755"
"1960100032500023409";"01949752025002421318"
"2130100012100020418";"06914652021000361370"
"1110100012200064664";"01155712022008415281"
"1110100381900003765";"01156182019000336361"
"3280200012500003211";"03222982025000045651"
"3280200012500027692";"03222982025000498795"
"3280200012500038961";"03222982025000697135"
"2080100732400036524";"030196362024023028608"
"2080100732400036443";"030196362024023022740"
"1960100032100100029";"01949752021011373416"
"1960100032100100541";"01949752021011371987"
"1110100382300013071";"01155202023005686243"
"1960100032400041984";"01949752024007055386"
"1960100032400080157";"01949752024014539822"
"1960100032400038134";"01949752024002609944"
"1960100032400037936";"01949752024002609944"
"1050100012100012553";"03249452021000284116"
"2080100092200005609";"03023222022019058194"
"1110100382100034353";"01156142021005607293"
"1110100462200084667";"01155792022008141279"
"1110100462200085681";"01155792022008178946"
"1110100462200034007";"01155792022005708308"
"1110100751900000913";"01176322019007348435"
"1110100012500073751";"011163272025010206961"
"1110100382200009930";"01156142022006864576"
"1110100012400068840";"011163272024006138531"
"1110100462400007177";"01155792024004224198"
"3280200012400054997";"03222982024000666239"
"3280200012400051963";"03222982024000678245"
"1960100032300099463";"01949752023019996902"
"1960100032300080525";"01949752023016249634"
"1960100032300075548";"01949752023016234360"
"3210100032500020270";"03213132025000663846"
"3210100032500024667";"03213132025001050708"
"3210100032500004577";"03213132025000172605"
"3210100032500020807";"03213132025000722281"
"2130100012400008199";"06914652024000125512"
"1960100032400040937";"01949752024001726459"
"1110100382500020737";"01156182025002865979"
"1960100031900070712";"01949752019007812165"
"1960100031900064615";"01949752019007826115"
"1210100021900001954";"08217272019000728641"
"1960100032400013778";"01949752024001967731"
"1960100032400019725";"01949752024003613414"
"1960100032400043618";"01949752024004993938"
"1960100032400094123";"01949752024010272911"
"1960100032400054938";"01949752024010274611"
"2130100011900028173";"06914652019000104412"
"2130100012500036324";"06914652025000470041"
"1110100942500009899";"01155712025007228774"
"1050100012500020914";"03249452025000966857"
"1960100032000067548";"01949752020009036008"
"1960100031900085231";"01949752019010397513"
"1960100032200026923";"01949752022004852593"
"1960100032200025439";"01949752022004838418"
"2080100302300006192";"030148922023013036621"
"1960100032500030669";"01949752025003655347"
"1960100032500007543";"01949752025000560191"
"1960100032500103054";"01949752025023890236"
"2130100012100014371";"06914652021000083469"
"2210100012500019467";"02222422025000365223"
"2220100012500012359";"05445822025000043362"
"2230100011900020383";"06219832019000354770"
"2230100011900019385";"06219832019000339118"
"3280200012500045011";"03222982025001244126"
"3280200012500020345";"03222982025000004032"
"3280200012500038155";"03222982025000755518"
"1960100032100016249";"01949752021002883202"
"1960100032400014480";"01949752024000762478"
"2010200012300006353";"01717742022000166602"
"1960100032300063681";"01949752023013339934"
"1960100032300051800";"01949752023010995750"
"1960100032300111226";"01949752023021825656"
"1960100032300061725";"01949752023013338024"
"1960100032300112257";"01949752023021824251"
"1960100032300021421";"01949752023003452380"
"2080300132400008465";"08993462024004854315"
"3410100022500004088";"04228292025000080802"
"3410100022500002638";"04228292025000063975"
"1960100031900037812";"01949752019001190847"
"1210100021900002705";"08217182019000840310"
"1960100032500039666";"01949752025008171763"
"1960100032400075651";"01949752024014894215"
"1960100032400011937";"01949752024002131122"
"1960100032400097483";"01949752024020226245"
"1960100032400023196";"01949752024003577931"
"1960100032400043571";"01949752024004993938"
"1110100942500015491";"01155712025012499713"
"1050100012500011818";"03249452025000640668"
"1960100032000094464";"01949752020002441004"
"2220200012400009853";"05719392024000110911"
"2610100042400002246";"02822072024000256507"
"1960100032200097383";"01949752022018428292"
"1960100032200063446";"01949752022011400007"
"1960100032200026192";"01949752022004835231"
"1960100032200026451";"01949752022004835583"
"1960100032200014429";"01949752022002922560"
"1960100032200079016";"01949752022014261911"
"2080100032300002750";"03030262023019470166"
"1960100032500070611";"01949752025015297866"
"1960100032500037515";"01949752025007491896"
"1960100032500103496";"01949752025023890406"
"1960100032500031401";"01949752025006603071"
"1960100032500002622";"01949752025000557212"
"1130300012500040348";"07174782025002777533"
"2130100012100013969";"06914652021000083469"
"2130100012100019975";"06914652021000361370"
"2130100012100012751";"06914692021000197234"
"2230100011900018885";"06219832019000328345"
"2230100011900021673";"06219832019000392353"
"1730100012300007244";"037152652023000150571"
"2130100012500031888";"06914862025000372499"
"3010100022500004158";"00420392025000167842"
"3280200012500037167";"03222982025000625495"
"3280200012500042357";"03222982025000150527"
"1960100032100110921";"01949752021014217164"
"1960100032100113521";"01949752021014506786"
"1960100032400037723";"01949752024002609944"
"1110100462200091035";"01155792022008432168"
"2080100032300000219";"03030262023003246270"
"2080100572300001011";"03026962023006481418"
"1130100282000001243";"07477982020002481915"
"3280200012400057899";"03222982024000690539"
"3280200012400064046";"03222982024000679993"
"1960100032300110971";"01949752023021417116"
"1960100032300016525";"01949752023003446576"
"1960100032300076110";"01949752023016234793"
"1960100032300016371";"01949752023003308181"
"1960100032300080908";"01949752023016576597"
"1960100032300075297";"01949752023016230615"
"1960100032300097347";"01949752023019986427"
"1960100032300079853";"01949752023016236575"
"3210100032500024829";"03213132025001023484"
"3210100032500010771";"03213132025000417811"
"3210100032500002825";"03213132025000081804"
"2080101042500004579";"030175312025024423985"
"2130100012400001569";"06914652023000652384"
"2130100012400005734";"06914652024000026026"
"3410100012400010681";"042172942024000112815"
"1960100032100112620";"01949752021013576861"
"1960100032100112027";"01949752021013576861"
"3410100022400001701";"042172962024000100013"
"3410100022500004428";"04228292025000083313"
"1110100382500011614";"01156182024000106972"
"1960100032500053391";"01949752025008221701"
"1960100032400030508";"01949752024003621859"
"1960100032400023005";"01949752024003577931"
"1960100032400032871";"01949752024003576535"
"1960100032400009916";"01949752024001952114"
"1960100032000068961";"01949752020009045333"
"1960100032000053768";"01949752020002789779"
"1130300012500050981";"07136562025005072951"
"1110100462300045511";"01155792023006780216"
"1960100032200012841";"01949752022002816883"
"1960100032200027164";"01949752022004835915"
"1960100032200025341";"01949752022004838418"
"1960100032200103995";"01949752022018527789"
"1960100032200014781";"01949752022003245651"
"1960100032200015719";"01949752022002946582"
"1960100032200024181";"01949752022004851783"
"1960100032500007624";"01949752025000560191"
"1960100032500074471";"01949752025015031599"
"1960100032500101957";"01949752025023889815"
"1960100032200052231";"01949752022008405711"
"2210100012200018803";"02222352022000371307"
"2210100012200012481";"02222672022000255394"
"1110100012200046631";"01155712022005328019"
"1110100381900003706";"01156182019000336361"
"2230100011900018915";"06219832019000327705"
"2210100052500000285";"02222422025000480839"
"2080100952400014560";"03026852024016721818"
"2080100732400036435";"030196362024023022740"
"1960100032100104067";"01949752021011124971"
"1960100032100100800";"01949752021011115557"
"1110100382300013292";"01155202023005686243"
"1960100032400042387";"01949752024007055386"
"1110100462200050991";"01155792022006363266"
"1110100382200009477";"01187502022004204213"
"1960100032300075939";"01949752023016214920"
"1960100032300017874";"01949752023003072633"
"1960100032300021197";"01949752023003452380"
"1960100032300076358";"01949752023016208610"
"3210100032500020548";"03213132025000635711"
"3210100032500017563";"03213132025000551029"
"3210100032500020408";"03213132025000302746"
"3410100022400000959";"042172962024000097632"
"1130300012400016991";"07174782024001550950"
"1130100242400000454";"07478272024002608700"
"1960100031900038215";"01949752019001168914"
"1960100031900037804";"01949752019001190847"
"1960100031900022998";"01949752019001329519"
"2080101112500008935";"030179942025018701440"
"1960100032500039976";"01949752025008171763"
"1960100032500039933";"01949752025008171763"
"1960100032500039471";"01949752025008171763"
"1960100032400054520";"01949752024010274956"
"1960100032400059662";"01949752024010274441"
"1960100032400018591";"01949752024003571142"
"1960100032400058674";"01949752024010274280"
"1960100032400058186";"01949752024010274875"
"1110100382100034639";"01156162021004920880"
"1960100032200097375";"01949752022018428292"
"1960100032500070504";"01949752025015297866"
"1960100032500010293";"01949752025002438628"
"1960100032500008248";"01949752025000560604"
"1960100032500008231";"01949752025000560604"
"1960100032500092915";"019127922025012373702"
"1960100032500030901";"01949752025002440100"
"2080100272500000890";"030193292025004004651"
"2230100011900019539";"06219832019000334663"
"3280200012600000438";"03222982026000076042"
"3280200012500037361";"03222982025000869106"
"2080100942400025492";"030156672024024419226"
"2080100732400034939";"030132222024022417312"
"1960100032100114143";"01949752021014236541"
"1960100032100100010";"01949752021011370581"
"1960100032100076993";"01949752021002882656"
"1110100382000002323";"01156162020001338259"
"1960100032400080106";"01949752024014539822"
"1010100012400018993";"01023912024000263900"
"2220100012400011137";"05445822024000329311"
"1960100032300076056";"01949752023016234793"
"1960100032300076005";"01949752023016234793"
"1960100032300016967";"01949752023003308181"
"1960100032300021251";"01949752023003452380"
"1960100032300078563";"01949752023016231859"
"3210100032500009781";"03213132025000360355"
"3210100032500030284";"03213132025000904479"
"3210100032500009862";"03213132025000321619"
"2080100942500022447";"030156672025024650093"
"1960100032100101793";"01949752021010914901"
"1130100272400003031";"07477842024004030536"
"1110100942300009634";"01155712023007291938"
"2010200012400022533";"09981442024001032287"
"1130300012400038802";"07137242024004104761"
"3410100022500003502";"04228292025000084387"
"1960100031900060938";"01949752019007825496"
"3410100012100006294";"042149732021000044633"
"1960100032500052611";"01949752025008221116"
"1960100032500052565";"01949752025008221116"
"1960100032400060903";"01950502023016813820"
"1960100032400013832";"01949752024001967731"
"1960100032400020324";"01949752024003570502"
"1960100032400046749";"01949752024004997330"
"1960100032400085744";"01949752024016706815"
"1960100032400040430";"01950502023016870629"
"2130100012500036367";"06914652025000471101"
"1960100032500011400";"01949752025001252661"
"1960100032000068900";"01949752020009045333"
"1960100032000068870";"01949752020009045333"
"1960100032000069291";"01949752020009008306"
"1960100032000089711";"01949752020011552671"
"1960100032000083756";"01949752020009000071"
"2080100252200001021";"030147792022008175431"
"2080100252200002141";"030147792022017115616"
"1960100032200026591";"01949752022004835583"
"1960100032200024981";"01949752022004850469"
"1960100032200024033";"01949752022004851783"
"1050100012300021601";"03249452023001087529"
"1960100032500110522";"01949752025024471806"
"1960100032500016771";"01949752025003655266"
"1960100032500108821";"01949752025023889491"
"2080100102300004804";"030135692023020292808"
"2130100012100012687";"06914692021000197234"
"1960100032300063574";"01949752023010624182"
"1960100032300063272";"01949752023010624182"
"3280200012500038899";"03222982025000697135"
"1960100032100010607";"01949752021001966112"
"1960100032100102862";"01949752021011668815"
"1960100032100100592";"01949752021011140586"
"1960100032400042123";"01949752024007055386"
"1110100462200011211";"01155792022003585802"
"3210100032500024594";"03213132025000962673"
"2220100012400014950";"05445822024000355070"
"1960100032300089867";"01949752023018768817"
"1960100032300111201";"01949752023021825656"
"1960100032300017238";"01949752023003445090"
"1960100032300021170";"01949752023003452380"
"1960100032300109132";"01950502023016868993"
"1960100032300112184";"01949752023021401295"
"3210100032500020564";"03213132025000775644"
"2080100942500015203";"030156672025016846375"
"1960100012500127153";"01983582025024599394"
"3280200012300027527";"03222982023000599352"
"3280200012300028655";"03222982023000495735"
"3010100022400003947";"00420392024000219302"
"1130100242400003143";"07478272024005286860"
"1960100032500052158";"01949752025008221116"
"1960100032400060865";"01950502023016813820"
"1960100032400009150";"01949752024001418550"
"1960100032400011988";"01949752024002131122"
"1960100032400032969";"01949752024003576535"
"1960100032400057910";"01949752024003577183"
"1960100032400020618";"01949752024003573439"
"2130100012500047857";"06914862025000508811"
"1960100032500088667";"01949752025017089829"
"1960100032000087077";"01949752020011118555"
"1960100032000053741";"01949752020002789779"
"1960100032200031668";"01949752022005296635"
"1960100032200069118";"01949752022012487904"
"1960100032200079598";"01949752022014292558"
"1960100032200024572";"01949752022004833114"
"1960100032200024130";"01949752022004851783"
"1960100032200079261";"01949752022014290342"
"1960100032500077843";"01949752025017543481"
"1960100032500012407";"01949752025002447538"
"1960100032500070458";"01949752025015297866"
"1960100032500001499";"01949752025000521536"
"1960100032500007578";"01949752025000560191"
"1960100032500057575";"01949752025012156099"
"1960100032500002320";"01949752025000557212"
"1960100032500017141";"01949752025003654456"
"1960100032300019478";"01949752023003393782"
"2130100012100013616";"06914652021000083469"
"2130100012100014310";"06914652021000083469"
"1960100032000104311";"01949752020013918583"
"1960100032300082498";"01949752023011815062"
"2230100011900019342";"06219832019000336950"
"3010100022500003119";"00420392025000137773"
"1130300012500036456";"07132902025003409215"
"1130300012500036944";"07132902025003408324"
"3280200012500038198";"03222982025001024193"
"3280200012500028559";"03222982025000038441"
"3280200012500039143";"03222982025000608647"
"2080100732400037245";"030196362024023813798"
"1960100032100011255";"01949752021001966112"
"1960100032100010593";"01949752021001966112"
"1960100032100110946";"01949752021014217164"
"1960100032100113619";"01949752021014236118"
"1960100032400078330";"01949752024007755361"
"1960100032400014200";"01949752024000762478"
"2110100072200007343";"02121292022000192252"
"1110100382200011501";"01187502022004204213"
"3280200012400058704";"03222982024000682609"
"1110100381900017553";"01156142019007786214"
"1960100032300017149";"01949752023003442741"
"1960100032300016861";"01949752023003442741"
"1960100032300108438";"01949752023021543677"
"1960100032300075742";"01949752023016234360"
"1960100032300017394";"01949752023003444018"
"1960100032300019389";"01949752023003304194"
"1960100032300019346";"01949752023003304194"
"2080300132400008457";"08993462024004854315"
"1960100031900021101";"01949752019001249329"
"1960100031900090683";"01949752019010096734"
"1960100031900020642";"01949752019001260641"
"1960100032500039860";"01949752025008171763"
"1960100032400057546";"01949752024010274794"
"1960100032400057465";"01949752024010274794"
"1960100032400013506";"01949752024002071472"
"1960100032400054385";"01949752024010274956"
"1960100032400013840";"01949752024001967731"
"1960100032400018656";"01949752024003571142"
"1960100032400061675";"019155652024011503411"
"1960100032400019407";"01949752024003591097"
"1960100032400054891";"01949752024010274611"
"1130100222500005014";"07469832025003640411"
"1960100032500088691";"01949752025017089829"
"1050100012500013594";"03249452025000473915"
"1110100382100034558";"01156162021004920880"
"2210100012400036383";"02222422024000778985"
"1960100032000076083";"01949752020009307397"
"1960100032200067689";"01949752022012441408"
"1960100032200067727";"01949752022012441408"
"1960100032200014380";"01949752022002922560"
"1960100032500007012";"01949752025000534191"
"1960100032500070751";"01949752025015298161"
"1960100032500103161";"01949752025023904636"
"1960100032500021805";"01949752025005141499"
"1960100032500026289";"01949752025003655690"
"1960100032500051658";"01949752025009648458"
"1960100032500081956";"01949752025017547550"
"1960100032500010064";"01949752025002460216"
"2130100012100013756";"06914652021000083469"
"1960100032300047242";"01949752023009148101"
"3010100022500005316";"00420392025000229031"
"1130400012300058101";"07385262023002652705"
"3410100022300001371";"04285612023000067659"
"2230100011900018842";"06219832019000327373"
"2230100011900018656";"06219832019000327535"
"2130100012500032256";"06914862025000373541"
"3280200012500027706";"03222982025000519628"
